knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
ACPpds,1,0.42940554294404304,0.0
ADSK,1,0.42940554294403704,0.0
ADPT,1,0.42940554294403477,0.0
ADPRDP_1,1,0.42940554294403527,0.0
ADPRDP,1,0.42940554294403527,0.0
ADPGLC,1,0.42940554294403527,0.0
ADPDA,1,0.42940554294403527,0.0
ADNt2pp,1,0.42940554294403527,0.0
ADNUC,1,0.42940554294403527,0.0
ADNK1,1,0.42940554294403527,0.0
ADNCYC,1,0.42940554294403527,0.0
ADMDC,1,0.42940554294403527,0.0
ADK2,1,0.4294055429440386,0.0
ADK1,1,0.4181727917026383,0.0
ADD,1,0.42940554294403666,0.0
ADCS,1,0.42940554294403666,0.0
ADCL,1,0.42940554294403993,0.0
AGMPTRCtpp,1,0.42940554294403704,0.0
AGMH,1,0.42940554294403704,0.0
AGM4Pt2pp,1,0.42940554294403704,0.0
AGM4PH,1,0.42940554294403704,0.0
AGM4PCP,1,0.42940554294403704,0.0
AGM4PApp,1,0.42940554294403704,0.0
AGM3PH,1,0.42940554294403704,0.0
AGM3PApp,1,0.42940554294403704,0.0
AGDC,1,0.42940554294403704,0.0
AEPtex,1,0.42940554294403704,0.0
AEPabcpp,1,0.42940554294403704,0.0
AEPPYRTA,1,0.42940554294403704,0.0
ADtr,1,0.42940554294403704,0.0
ADSS,1,0.42940554294403704,0.0
ADSL2r,1,0.42940554294403704,0.0
ADSL1r,1,0.42940554294403704,0.0
AI2tpp,1,0.42940554294403704,0.0
AI2tex,1,0.42940554294403704,0.0
AHSERL4,1,0.42940554294403704,0.0
AHSERL2,1,0.42940554294403704,0.0
AHMMPS_1,1,0.4294055429440398,0.0
AHCi,1,0.4294052309215218,0.0
AHCYSNS,1,0.42940554294403704,0.0
AH6PI,1,0.42940554294404065,0.0
AGPR,1,0.4294055429440395,0.0
AGPAT181,1,0.42940554294403704,0.0
AGPAT180,1,0.42940554294403704,0.0
AGPAT161,1,0.42940554294403704,0.0
AGPAT160,1,0.42940554294403704,0.0
AGMtex,1,0.42940554294403704,0.0
AGMt2pp,1,0.42940554294403704,0.0
AGMT,1,0.42940554294403704,0.0
